id,next_id,select_next_ids,select,plot,name,image_path,type,res_path,map_swap,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,is_memory,scale,partner_picture_xy,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_pos,face_scale,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter
5054,5055,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,5056,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,5057,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,5058,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,-1,,,,-1,fanpai_bg,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,5060,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,5061,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,5062,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,5063,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,5064,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,5065,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,5066,,,,-1,fanpai_bg,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,5067,,,,-1,fanpai_bg,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,5068,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,5069,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,5070,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070,5071,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,5072,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,5073,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,5074,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,5075,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,5076,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,5077,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,5078,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,5079,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,5080,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,5081,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,5082,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,5083,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,5084,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,5085,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,5086,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,5087,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,5088,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,5089,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,5090,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,5091,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,5092,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,5093,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,5094,,,,,fanpai_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,5095,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,-1,,,,-1,fanpai_bg,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,5097,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,5098,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,5099,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,5100,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,5101,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,5102,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,5103,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,5104,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,5105,,,,-1,bg_volcano_erupt,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,5106,,,,-1,bg_volcano_erupt,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,5107,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,5108,,,,,bg_volcano_erupt,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,5109,,,,-1,bg_hot_spring_leaf,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,5110,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,5111,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,5112,,,,-1,bg_hot_spring_leaf,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,5113,,,,-1,bg_hot_spring_leaf,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,5114,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,5115,,,,,bg_hot_spring_leaf,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,5116,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,5117,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,5118,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,5119,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,5120,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,5121,,,,,bg_hot_spring_leaf,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,5122,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,5123,,,,-1,bg_hot_spring_leaf,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,5124,,,,,bg_hot_spring_leaf,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,5125,,,,,bg_hot_spring_leaf,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,-1,,,,,bg_hot_spring_leaf,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,5127,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,5128,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,5129,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,5130,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,5131,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,5132,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,5133,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,5134,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,5135,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,5136,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,5137,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,5138,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,5139,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,5140,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,5141,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,5142,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,5143,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,5144,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,5145,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,5146,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,5147,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,5148,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,5149,,,,-1,junwudalou,0,kongjuxinghai,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,5150,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,-1,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,5152,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,5153,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,5154,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,5155,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,5156,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,-1,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,5158,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,5159,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,5160,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,5161,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,5162,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,5163,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,5164,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,5165,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,5166,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,5167,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,5168,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,5169,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,5170,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,5171,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,5172,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,5173,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,5174,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,5175,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,5176,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,5177,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,5178,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,5179,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,5180,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,5181,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,5182,,,,-1,junwudalou,0,mob_girl,0,,,,,,,,,1.7,-330|-385,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,5183,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,5184,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,5185,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,5186,,,,-1,junwudalou,0,partner_picture_55004,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,5187,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,5188,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,5189,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,5190,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,5191,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,-1,,,,,junwudalou,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,5193,,,,*,login_valkyrie_bg,2,,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,5194,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,5195,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,5196,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,5197,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,5198,,,,*,login_valkyrie_bg,2,,0,,,,,,,,,1,0|0,1,6,1,1,0|0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,5199,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,5200,,,,,login_valkyrie_bg,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
